Provinsi,Tahun,Produksi,Luas Panen,Curah hujan,Kelembapan,Suhu rata-rata
7,0.5925925925925952,0.7203084401458325,0.8711330910459225,0.4086884050421919,0.7562268150503448,0.600997506234414
7,0.6296296296296333,0.7315530251122794,0.8541702878189854,0.3502031461610584,0.36142024377318505,0.6209476309226929
7,0.6666666666666714,0.7367411641348109,0.857718975918526,0.37910198979060317,0.38526762056173824,0.6259351620947626
7,0.7037037037037095,0.7590866841485517,0.8670470972299531,0.6151682466923638,0.22628510863804996,0.6508728179551122
7,0.7777777777777857,0.7416265015291998,0.8080286962260733,0.4011876237108032,0.38526762056173824,0.800498753117207
7,0.8148148148148096,0.8271529764159903,0.8876376404319513,0.15697468486300656,0.8039215686274512,0.6758104738154609
7,0.8518518518518476,0.8978839023420311,0.4445271744280621,0.4503594124387957,0.5442501324854265,0.7381546134663335
7,0.8888888888888857,0.9563239138257569,0.4354436198565268,0.6182935722471091,0.6502384737678857,0.7007481296758105
7,0.9259259259259238,0.42688761057685054,0.42618151921301484,0.46015209917699756,0.4382617912029674,0.4289276807980045
7,0.9629629629629619,0.4208143958301426,0.4323139561046674,0.24567142410667778,0.7843137254901964,0.5835411471321699
7,1.0,0.42027254006747616,0.40199012602548806,0.29707261173038857,0.6375198728139906,0.27431421446383997
5,0.07407407407407618,0.3692017880384469,0.416856547624753,1.0,0.8452570217276105,0.03241895261845329
5,0.14814814814815236,0.36062971163983926,0.41080537359076447,0.5672674236899677,0.860625331213567,0.0
5,0.25925925925926663,0.35470596101692564,0.41227647958678004,0.5871653297218461,0.7567567567567575,0.29177057356608405
5,0.44444444444444287,0.3853645741937364,0.449370336989252,0.27317428898843626,0.3322734499205091,0.3017456359102235
5,0.48148148148148096,0.3816646069955237,0.438125207696451,0.11532451297010107,0.38526762056173824,0.3391521197007483
5,0.518518518518519,0.39171617421614163,0.4453004005854977,0.8556099593707679,0.7191308956014839,0.25187032418952615
5,0.5555555555555571,0.39740305749035115,0.4431351203075671,0.48546723617043447,0.7668256491785912,0.17705735660847832
5,0.5925925925925952,0.42637197557496653,0.4649237934979239,0.9310344827586208,0.7668256491785912,0.2019950124688279
5,0.7037037037037095,0.480648909056373,0.5104774367666518,0.857693509740598,0.809220985691574,0.12718204488778007
5,0.7407407407407476,0.4934624818448205,0.5245560817226431,0.9178872799249922,0.8044515103338639,0.10224438902743138
5,0.7777777777777857,0.5117827037643099,0.5435507651875698,0.5450359412438797,0.7217806041335453,0.25187032418952615
5,0.8148148148148096,0.5183118509529776,0.5489201167951935,0.6928846754870299,0.6502384737678857,0.4513715710723192
5,0.9259259259259238,0.29766298736852154,0.30868371512589454,0.021841858526929887,0.5818759936406992,0.5536159600997506
5,0.9629629629629619,0.2976463549814795,0.3069796654860598,0.9448900927179915,0.8479067302596719,0.22942643391521145
5,1.0,0.2909999584552032,0.2872083467515657,0.8022085633920201,0.7148913619501855,0.39152119700748145
4,0.0,0.08130358064475457,0.10250923498832057,0.5242004375455778,0.7758346581875997,0.3266832917705731
4,0.03703703703703809,0.08317702361914707,0.10256358315274097,0.3685383894155641,0.697933227344993,0.35162094763092266
4,0.07407407407407618,0.08594564328397357,0.11000804649277954,0.5995207834149391,0.7042925278219401,0.36907730673316763
4,0.11111111111111427,0.0865965117665819,0.1077229532160131,0.4244192103344098,0.664016958134606,0.3117206982543639
4,0.14814814814815236,0.07713628615559952,0.09240541714834785,0.2683404521304303,0.6406995230524637,0.39152119700748145
4,0.18518518518519045,0.0676262481266087,0.07798709616472907,0.4188978018543598,0.664016958134606,0.508728179551122
4,0.22222222222222854,0.08653967187051417,0.11430525703865546,0.37978956141264714,0.6815050344462112,0.34663341645885204
4,0.25925925925926663,0.08028128927766,0.09695954628966563,0.46998645692259605,0.682034976152623,0.32169576059850336
4,0.3333333333333286,0.07310768101284974,0.0813776805132285,0.6045004687988333,0.0,0.8753117206982539
4,0.44444444444444287,0.07878154278359646,0.08803903621139142,0.3695801646004792,0.646528881823,0.4713216957605981
4,0.48148148148148096,0.0,0.09021172760265206,0.0656526721533493,0.41706412294647555,0.7506234413965087
4,0.518518518518519,0.0924214643156032,0.10378641685219978,0.6237733097197625,0.7191308956014839,0.600997506234414
4,0.5555555555555571,0.09328398390211468,0.10456334856630037,0.5841650171892906,0.44886062533121374,0.6758104738154609
4,0.5925925925925952,0.1009664642546295,0.10657299546429982,0.6599645796437129,0.23688394276629632,0.7506234413965087
4,0.6296296296296333,0.10994406747536403,0.11480550718843407,0.6599645796437129,0.23688394276629632,0.7506234413965087
4,0.6666666666666714,0.10186742827993586,0.10140868465880765,0.4547348682154391,0.14679385267620582,0.5760598503740644
4,0.7037037037037095,0.09698209088554698,0.09989311198281176,0.5028648817585165,0.2315845257021727,0.6508728179551122
4,0.7407407407407476,0.08085857593117701,0.06839958588675008,0.5011980414626525,0.22628510863804996,0.3266832917705731
4,0.7777777777777857,0.07079915447037514,0.05298323497468413,0.4418168559224919,0.33757286698463185,0.6259351620947626
4,0.8148148148148096,0.07254403593438899,0.054847129977192544,0.38041462652359626,0.46475887652358283,0.6259351620947626
4,0.8518518518518476,0.058470270977487054,0.011127737257652884,0.39235337014272315,0.6354001059883418,0.5760598503740644
4,0.8888888888888857,0.06086684768623385,0.008490616097708903,0.5751432440879259,0.6905140434552206,0.5012468827930174
4,0.9629629629629619,0.03884458546250417,0.0,0.2887384102510678,0.6380498145204032,0.5536159600997506
4,1.0,0.04679598673129466,0.001965291384719084,0.49221793936868424,0.5336512983571811,0.309226932668329
2,0.0,0.11669561367555498,0.1683421546991844,0.3607667465360975,0.640169581346052,0.39900249376558516
2,0.03703703703703809,0.10784781210838604,0.14931782678093747,0.333680591728305,0.5045045045045051,0.20448877805486276
2,0.07407407407407618,0.11379636559503827,0.16122130997455814,0.4307948744660902,0.6481187069422361,0.3815461346633411
2,0.11111111111111427,0.12705514978759447,0.18877706452125148,0.43475362016876756,0.6290408055113939,0.3266832917705731
2,0.14814814814815236,0.10940770554701579,0.15744411254734095,0.1682675278674862,0.4721780604133543,0.4513715710723192
2,0.18518518518519045,0.10486216738584636,0.14281704520492566,0.45031774143139913,0.6221515633280341,0.5211970074812973
2,0.22222222222222854,0.10555747433265311,0.1422500950351766,0.4597978956141265,0.6104928457869634,0.4114713216957604
2,0.25925925925926663,0.10207225859631086,0.13371249247895514,0.12872174184810917,0.6952835188129307,0.7655860349127188
2,0.2962962962962905,0.10616163075522032,0.12559855856810176,0.4776955932909677,0.03550609432962393,0.855361596009975
2,0.44444444444444287,0.11093018799950642,0.11338874935683887,0.16526721533493074,0.6926338102808693,0.526184538653367
2,0.48148148148148096,0.10368816516888373,0.09569101072467151,0.042129388477966455,0.7032326444091157,0.5187032418952615
2,0.518518518518519,0.003250208602418569,0.10714735674737896,0.4524429628086259,0.7562268150503448,0.47630922693266875
2,0.5555555555555571,0.11135783070846693,0.09868139495334802,0.41827273674341076,0.6343402225755175,0.4513715710723192
2,0.5925925925925952,0.12442955997032751,0.11445224411970153,0.4326492342952391,0.6396396396396393,0.600997506234414
2,0.6296296296296333,0.1210979152986337,0.1120992156374096,0.6218356078758205,0.682034976152623,0.600997506234414
2,0.6666666666666714,0.12477969373010475,0.1164767132443611,0.431815814147307,0.570747217806042,0.5511221945137148
2,0.7037037037037095,0.12034060119248036,0.10650629544432935,0.344098343577456,0.5124536301006892,0.5012468827930174
2,0.7407407407407476,0.12847821409459936,0.11129140428443379,0.38972809667673713,0.6195018547959728,0.526184538653367
2,0.7777777777777857,0.12851645184286312,0.10233260345395431,0.3247213251380352,0.5866454689984102,0.6259351620947626
2,0.8148148148148096,0.1030451509264593,0.07296483169806295,0.3067819564537973,0.5495495495495493,0.5760598503740644
2,0.8518518518518476,0.12384007857547233,0.041311966665405125,0.2666736118345661,0.641759406465289,0.5361596009975065
2,0.8888888888888857,0.13128755179406348,0.04267314114702492,0.41060527138243563,0.6338102808691048,0.4812967581047385
2,0.9259259259259238,0.07029704943066059,0.02848416941726019,0.4083342014793208,0.5564387917329099,0.4812967581047385
2,0.9629629629629619,0.05518527222486441,0.007897801142437932,0.3231378268569643,0.514573396926338,0.5610972568578552
2,1.0,0.06850515207152484,0.026718162869986226,0.4336493384727576,0.3449920508744033,0.28927680798005007
6,0.0,0.2824676203781155,0.4653598139988421,0.540160433378477,0.5855855855855858,0.42144638403989987
6,0.03703703703703809,0.2696635553541012,0.443390803717454,0.32868007084071255,0.4324324324324329,0.4588528678304238
6,0.07407407407407618,0.31313739484360864,0.5302725204712243,0.5370351078237317,0.5818759936406992,0.46134663341645865
6,0.11111111111111427,0.3355937009820487,0.5346080217693054,0.4982810709448901,0.5680975092739806,0.4114713216957604
6,0.14814814814815236,0.31715835243670565,0.5021374638992318,0.27832065840191683,0.3571807101218867,0.5137157107231918
6,0.18518518518519045,0.3903489163525487,0.6900820627638294,0.4827169496822586,0.5749867514573395,0.37406483790523737
6,0.22222222222222854,0.36109311181068965,0.5775109568369843,0.5171788727992499,0.49178590355061,0.24438902743142155
6,0.25925925925926663,0.37632248352728137,0.6080632715401292,0.502135639129076,0.611022787493376,0.15710723192019937
6,0.4074074074074048,0.4584098346661772,0.6940148935709778,0.40839670799041566,0.48913619501854777,1.0
6,0.44444444444444287,0.4706698902121905,0.6962826942499741,0.23635795395353684,0.570747217806042,0.600997506234414
6,0.48148148148148096,0.49880894581421703,0.7210827498234426,0.25408896760079175,0.4382617912029674,0.600997506234414
6,0.518518518518519,0.5601532486274198,0.7760979144435385,0.4463381602250234,0.6237413884472711,0.5760598503740644
6,0.5555555555555571,0.6052618035278352,0.8098555356619315,0.5132201270965726,0.6926338102808693,0.5511221945137148
6,0.5925925925925952,0.6370818107992081,0.8440306495979174,0.4514011876237108,0.5601483836777956,0.6758104738154609
6,0.6296296296296333,0.6675097573432495,0.872455974775337,0.661214709865611,0.7164811870694225,0.5960099750623433
6,0.6666666666666714,0.6907043620589766,0.8914061915602834,0.49390561516824666,0.6926338102808693,0.6508728179551122
6,0.7037037037037095,0.6722214746914678,0.8727610656074243,0.5959995832899261,0.5972443031266566,0.6758104738154609
6,0.7407407407407476,0.7510689517545028,0.9102007749652987,0.6639233253463903,0.6502384737678857,0.6508728179551122
6,0.7777777777777857,0.7497692816945977,0.9236198308349152,0.30123971247004894,0.4912559618441974,0.3266832917705731
6,0.8148148148148096,0.8691303764599326,0.9999999999999999,0.359349932284613,0.4117647058823528,0.7506234413965087
6,0.8518518518518476,0.9999999999999999,0.6818742547507953,0.6782789873945203,0.5559088500264973,0.6533665835411471
6,0.8888888888888857,0.9847753821656248,0.6901734664949001,0.47234086884050425,0.49549549549549576,0.5137157107231918
6,0.9259259259259238,0.6099962237639956,0.6403604217101352,0.42293988957183043,0.3142554319024904,0.5760598503740644
6,0.9629629629629619,0.529222473626805,0.5881638393598696,0.2985727679966663,0.7101218865924745,0.72568578553616
6,1.0,0.5485441566416591,0.6029913032067294,0.4328992603396187,0.49655537890832013,0.36159600997506214
1,0.0,0.06485349465115908,0.05763988451706764,0.8183144077508074,0.7297297297297303,0.31421446384039875
1,0.03703703703703809,0.060207711582379295,0.051389845608722645,0.3793103448275862,0.7201907790143083,0.24688279301745641
1,0.07407407407407618,0.06911710692783256,0.06518316270150692,0.8866548598812377,0.7291997880233176,0.3566084788029924
1,0.11111111111111427,0.0731765089597245,0.07261280381488541,0.7726846546515262,0.7541070482246952,0.24189526184538668
1,0.14814814814815236,0.07010632780994226,0.06271402677704416,0.1967913324304615,0.6502384737678857,0.2867830423940143
1,0.18518518518519045,0.06874423720962822,0.059308620201884654,0.8108136264194188,0.7212506624271335,0.4264339152119696
1,0.22222222222222854,0.06999347477993142,0.06379234376656692,0.5962079383269091,0.688394276629571,0.2793017456359097
1,0.44444444444444287,0.08233269279937729,0.06629977044323496,0.6568809250963642,0.6873343932167466,0.25187032418952615
1,0.48148148148148096,0.06933206508023416,0.04675048866410926,0.4357328888425878,0.6131425543190248,0.35162094763092266
1,0.518518518518519,0.08836660947539669,0.07498930082272251,0.6099593707677884,0.660837307896132,0.4264339152119696
1,0.5555555555555571,0.09134936053050019,0.07950143365516998,0.661214709865611,0.660837307896132,0.4014962593516209
1,0.5925925925925952,0.09657036334748544,0.08625666345551361,0.7558078966559018,0.6555378908320084,0.4513715710723192
1,0.6296296296296333,0.09795705012100697,0.08706447480848942,0.7499739556203772,0.6502384737678857,0.526184538653367
1,0.6666666666666714,0.0949978617864552,0.08003009307271378,0.46738201896030834,0.5718071012188664,0.41396508728179526
1,0.7037037037037095,0.11140040895788494,0.1004279473281306,0.48390457339306175,0.5442501324854265,0.5511221945137148
1,0.7407407407407476,0.11985859887382597,0.10442006704191933,0.783081570996979,0.646528881823,0.5012468827930174
1,0.7777777777777857,0.11373270491144241,0.10428666700197836,0.6460047921658507,0.6343402225755175,0.5511221945137148
1,0.8148148148148096,0.11072742458844298,0.08114052488666679,0.5097197624752579,0.607843137254902,0.5760598503740644
1,0.8518518518518476,0.12117976474897124,0.025082863658143315,0.6516512136680904,0.6173820879703231,0.5187032418952615
1,0.8888888888888857,0.13870567495723055,0.02382297439203425,0.776601729346807,0.660837307896132,0.4563591022443889
1,0.9259259259259238,0.050819521755315206,0.0033956733129860417,0.7141160537555996,0.6391096979332276,0.4862842892768082
1,0.9629629629629619,0.05240309159428881,0.001562287393686343,0.3258047713303469,0.611022787493376,0.4663341645885284
1,1.0,0.05249674100705,0.0012293060717670362,0.8170642775289093,0.44780074191838937,0.2867830423940143
3,0.0,0.33152375773306786,0.4569395540703465,0.4342535680800083,0.6936936936936937,0.4289276807980045
3,0.03703703703703809,0.3250855543781085,0.44812279957869305,0.37747682050213566,0.3063063063063063,0.25935162094763076
3,0.07407407407407618,0.39287136759476915,0.5573416119092441,0.5869153036774665,0.5871754107048228,0.4339152119700742
3,0.11111111111111427,0.398665109873586,0.5583655807343465,0.3567871653297219,0.5765765765765765,0.3940149625935163
3,0.14814814814815236,0.3535892120770931,0.48288956739552824,0.21477237212209607,0.35665076841547405,0.4962593516209477
3,0.18518518518519045,0.39948360437696134,0.5662497701319682,0.49221793936868424,0.6539480657127714,0.56359102244389
3,0.22222222222222854,0.3634619919882616,0.511066620276391,0.4463381602250234,0.6216216216216215,0.3865336658354108
3,0.25925925925926663,0.39342881195729523,0.5357456276654686,0.2637774768205021,0.5898251192368842,0.8753117206982539
3,0.2962962962962905,0.4030027173604131,0.5409828144187063,0.3730805292217939,0.32326444091149975,0.5037406483790523
3,0.3333333333333286,0.39440087752531905,0.5092904234482882,0.4002500260443796,0.21780604133545323,0.7007481296758105
3,0.44444444444444287,0.43016557358379265,0.5353244293912106,0.2896760079174914,0.41706412294647555,0.473815461346633
3,0.48148148148148096,0.43135817794855924,0.532315517379209,0.07038233149286383,0.1520932697403281,0.3715710723192016
3,0.518518518518519,0.4682503708544855,0.5704246973078982,0.35814147307011146,0.22098569157392722,0.72568578553616
3,0.5555555555555571,0.4750031571978634,0.5476874016112946,0.35787061152203353,0.38526762056173824,0.4264339152119696
3,0.5925925925925952,0.5437833585599126,0.6265787030097124,0.32638816543389937,0.390567037625861,0.5012468827930174
3,0.6296296296296333,0.5714451657255013,0.6515183345508969,0.51828315449526,0.5601483836777956,0.5012468827930174
3,0.6666666666666714,0.5989596025423761,0.6717321461586174,0.28034170226065214,0.32167461579226275,0.526184538653367
3,0.7037037037037095,0.6321665032778017,0.7148438275850927,0.3047192415876654,0.3958664546899846,0.526184538653367
3,0.7407407407407476,0.65398206876966,0.710167415073829,0.46550682362746115,0.4912559618441974,0.5012468827930174
3,0.7777777777777857,0.6773509136031513,0.7233110245646787,0.30419835399520784,0.43296237413884553,0.27680798004987484
3,0.8148148148148096,0.7438703339354228,0.795612611027124,0.29286383998333154,0.3799682034976155,0.600997506234414
3,0.8518518518518476,0.78314732218982,0.40471714399012565,0.43652463798312324,0.4064652888182301,0.43890274314214395
3,0.8888888888888857,0.8366245700061862,0.41183181278697684,0.3339097822689863,0.2813990461049287,0.41645885286783013
3,0.9259259259259238,0.5055038402067236,0.5543499060320237,0.2423794145223461,0.22893481717011133,0.2019950124688279
3,0.9629629629629619,0.43842189505867013,0.49526170469243036,0.309178039379102,0.3338632750397461,0.6334164588528681
